,Source,ObjectID,Title,Year,Medium,Artist,ArtistOrder,ConstituentID,Nationality,Gender,BeginDate,EndDate,Wiki QID,ULAN,MaterialOrder
869,Finna,heinolanmuseo.hkm-96176,Cocktail glass; 2126,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
870,Finna,heinolanmuseo.hkm-96177,Cocktail glass; 2126,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
871,Finna,heinolanmuseo.hkm-96179,Dessert plate; 5379,1954.0,Other,Saara Hopea,14,2724,Finnish,female,1925,1984,,,6
872,Finna,heinolanmuseo.hkm-96181,Dessert plate; 5379,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
873,Finna,heinolanmuseo.hkm-96182,Dessert plate; 5379,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
874,Finna,heinolanmuseo.hkm-96183,Beer glass; 1710,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
875,Finna,heinolanmuseo.hkm-96186,"Drinking glass; Bistro 1345, 2124",1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
876,Finna,heinolanmuseo.hkm-96187,"Drinking glass; Bistro 1345, 2124",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
877,Finna,heinolanmuseo.hkm-96190,"Drinking glass; Bistro 1345, 2124",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
878,Finna,heinolanmuseo.hkm-96191,"Drinking glass; Bistro 1345, 2124",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
879,Finna,heinolanmuseo.hkm-96192,"Drinking glass; Bistro 1345, 2124",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
880,Finna,heinolanmuseo.hkm-96194,"Champagne glass; Nestor, 1142",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
881,Finna,heinolanmuseo.hkm-96198,"Drinking glass; Nestor, 1142",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
882,Finna,heinolanmuseo.hkm-96199,"Drinking glass; Nestor, 1142",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
883,Finna,heinolanmuseo.hkm-96201,"Liqueur glass; Flamingo, 1102",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
884,Finna,heinolanmuseo.hkm-96204,Beer glass; Inari 2161/k 505,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
885,Finna,heinolanmuseo.hkm-96206,Champagne glass; Inari 2161/k 505,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
886,Finna,heinolanmuseo.hkm-96208,Wine glass; Inari 2161/k 505,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
887,Finna,heinolanmuseo.hkm-96209,Cocktail glass; Inari 2161/k 505,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
888,Finna,heinolanmuseo.hkm-96210,Drinking glass; Inari 2161/k 505,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
889,Finna,heinolanmuseo.hkm-96211,"Drinking glass; Astor, 2164",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
890,Finna,heinolanmuseo.hkm-96212,"Drinking glass; Astor, 2164",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
891,Finna,heinolanmuseo.hkm-96213,"Drinking glass; Astor, 2164",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
892,Finna,heinolanmuseo.hkm-96214,"Drinking glass; Astor, 2164",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
893,Finna,heinolanmuseo.hkm-96215,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
894,Finna,heinolanmuseo.hkm-96216,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
895,Finna,heinolanmuseo.hkm-96217,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
896,Finna,heinolanmuseo.hkm-96218,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
897,Finna,heinolanmuseo.hkm-96219,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
898,Finna,heinolanmuseo.hkm-96220,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
899,Finna,heinolanmuseo.hkm-96221,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
900,Finna,heinolanmuseo.hkm-96222,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
901,Finna,heinolanmuseo.hkm-96223,"Drinking glass; Silver, 2149",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
902,Finna,heinolanmuseo.hkm-96224,"Drinking glass; Guess, 2142",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
903,Finna,heinolanmuseo.hkm-96225,"Drinking glass; Guess, 2142",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
904,Finna,heinolanmuseo.hkm-96226,Giant aroma glass; 3403,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
905,Finna,heinolanmuseo.hkm-97129,Ashtray; 6604,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
906,Finna,heinolanmuseo.hkm-97130,Ashtray; 6604,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
907,Finna,heinolanmuseo.hkm-97131,"Bowl; Pimple bowl, 5271",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
908,Finna,heinolanmuseo.hkm-97132,"Bowl; Pimple bowl, 5271",1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
909,Finna,heinolanmuseo.hkm-97133,Bowl; 5577,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
910,Finna,heinolanmuseo.hkm-97134,Bowl; 5577,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
911,Finna,heinolanmuseo.hkm-97135,Bowl; 5577,1954.0,Other,Saara Hopea,14,2724,Finnish,female,1925,1984,,,6
912,Finna,heinolanmuseo.hkm-97136,Spice jar; 1931,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
913,Finna,heinolanmuseo.hkm-97137,Spice jar; 1931,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
914,Finna,heinolanmuseo.hkm-97138,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
915,Finna,heinolanmuseo.hkm-97139,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
916,Finna,heinolanmuseo.hkm-97140,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
917,Finna,heinolanmuseo.hkm-97142,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
918,Finna,heinolanmuseo.hkm-97143,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
919,Finna,heinolanmuseo.hkm-97144,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
920,Finna,heinolanmuseo.hkm-97145,Cup; 1344,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
921,Finna,heinolanmuseo.hkm-97146,Drinking glass; 1710,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
922,Finna,heinolanmuseo.hkm-97147,Drinking glass; 1710,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
923,Finna,heinolanmuseo.hkm-97148,Drinking glass; 1710,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
924,Finna,heinolanmuseo.hkm-97150,Drinking glass; 1710,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
925,Finna,heinolanmuseo.hkm-97151,Drinking glass; 1710,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
926,Finna,heinolanmuseo.hkm-97152,Drinking glass; 1710,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
927,Finna,heinolanmuseo.hkm-97153,Drinking glass; 1710,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
928,Finna,heinolanmuseo.hkm-97154,Jug; 1618,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
929,Finna,heinolanmuseo.hkm-97155,Jug; 1618,1954.0,Other,Saara Hopea,14,2724,Finnish,female,1925,1984,,,6
930,Finna,heinolanmuseo.hkm-97158,"Drinking glass; Take, 1136",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
931,Finna,heinolanmuseo.hkm-97159,"Drinking glass; Come on, 1136",1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
932,Finna,heinolanmuseo.hkm-97160,Drinking glass; 1718,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
933,Finna,heinolanmuseo.hkm-97161,Drinking glass; 1718,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
934,Finna,heinolanmuseo.hkm-97162,Drinking glass; 1718,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
935,Finna,heinolanmuseo.hkm-97163,Drinking glass; 1718,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
936,Finna,heinolanmuseo.hkm-97164,Drinking glass; 1718,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
937,Finna,heinolanmuseo.hkm-97165,Drinking glass; 1718,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
938,Finna,heinolanmuseo.hkm-97166,Drinking glass; 1718,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
939,Finna,heinolanmuseo.hkm-97167,Drinking glass; 1718,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
940,Finna,heinolanmuseo.hkm-97168,Drinking glass; 1718,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
941,Finna,heinolanmuseo.hkm-97172,Wine glass; Nn,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
942,Finna,heinolanmuseo.hkm-97173,Ashtray; 6605,1954.0,Other,Saara Hopea,14,2724,Finnish,female,1925,1984,,,6
943,Finna,heinolanmuseo.hkm-97174,Ashtray; 6605,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
944,Finna,heinolanmuseo.hkm-97175,Creamery; 5578,1954.0,Other,Saara Hopea,14,2724,Finnish,female,1925,1984,,,6
945,Finna,heinolanmuseo.hkm-97176,Schnapps glass; 2702,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
946,Finna,heinolanmuseo.hkm-97177,Schnapps glass; 2702,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
947,Finna,heinolanmuseo.hkm-97178,Schnapps glass; 2702,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
948,Finna,heinolanmuseo.hkm-97179,Schnapps glass; 2702,1954.0,Glass,Saara Hopea,14,2724,Finnish,female,1925,1984,,,1
949,Finna,heinolanmuseo.hkm-97180,Schnapps glass; 2702,1954.0,Ceramics,Saara Hopea,14,2724,Finnish,female,1925,1984,,,2
954,Finna,museovirasto.3D0252C491029C452EC5E92093763692,Napkin,1960.0,Paper,Dora Jung,16,2953,Finnish,female,1906,1980,Q11856286,,3
955,Finna,tmk.161033713701000,Tablecloth; Tablet,1960.0,Paper,Dora Jung,16,2953,Finnish,female,1906,1980,Q11856286,,3
960,Finna,hkm.A441A3D7-D067-4E32-811B-9D1289F9050C,Vase; Flower vase,1955.0,Other,Richard Lindh,20,3558,Finnish,male,1929,2006,,,6
961,Finna,heinolanmuseo.hkm-90470,My figurine,1960.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
962,Finna,hkm.BC14D197-E59C-4EC1-A82E-72E7C2744BAC,Platter; Ashtray / money tray; Model ll,1960.0,Other,Richard Lindh,20,3558,Finnish,male,1929,2006,,,6
963,Finna,lappeenrannanmuseot.E8A9D88A-D2E8-4589-882D-54607C542CF1,Ashtray with lappeenranta theme; Ashtray; Souvenir,1963.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
964,Finna,heinolanmuseo.hkm-87208,"A pair of coffee cups; Dg, halibut",1965.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
965,Finna,heinolanmuseo.hkm-87210,"Bread plate; Dg, halibut",1965.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
966,Finna,hkm.0F66A558-CF87-4B5F-9942-80A90925E912,A pair of cups; Coffee cup and saucer; Doria; C model,1965.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
967,Finna,hkm.90F56DAE-E6D8-4E20-890C-4AA1C20F6567,Plate; Bread plate; Dish; Doria,1965.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
968,Finna,hkm.ED0392CD-3887-480D-A60B-5BAEBFC0C5E8,A pair of cups; Coffee cup and saucer; C model,1965.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
969,Finna,hkm.698CE81D-6C30-4A46-9C24-1BC466686CC2,Jar,1966.0,Other,Richard Lindh,20,3558,Finnish,male,1929,2006,,,6
970,Finna,hkm.F14D8F16-2C3B-43BD-8AEB-6FE80551D2F7,Jar,1966.0,Other,Richard Lindh,20,3558,Finnish,male,1929,2006,,,6
971,Finna,hkm.FF979ADB-522A-4902-9400-CC05881C6C5D,Jar,1966.0,Other,Richard Lindh,20,3558,Finnish,male,1929,2006,,,6
972,Finna,hkm.06EEAAC5-F9FF-4266-A691-E3D472C563E3,Jug; Jug; Winter,1967.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
973,Finna,hkm.DA121978-24D7-47FB-83C3-27C52E2B5DA6,Bowl; Broth bowl; Winter,1967.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
974,Finna,hkm.E43AE24C-B30E-4091-BB4E-B2AAE09E9896,A pair of cups; Coffee cup and saucer; Little flower,1969.0,Ceramics,Richard Lindh,20,3558,Finnish,male,1929,2006,,,2
975,Finna,kerava_mui.mui-106488,Lamp; Ceiling lamp 71-126; 71-126,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
976,Finna,kerava_mui.mui-106489,Lamp; Ceiling lamp 71-126; 71-126,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
977,Finna,kerava_mui.mui-106526,Lamp; Wall lamp 54-408; 54-408,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
978,Finna,kerava_mui.mui-106528,Lamp; Wall lamp 54-415; 54-415,1950.0,Wood,Yki Nummi,22,4346,Finnish,male,1925,1984,,,4
979,Finna,kerava_mui.mui-106529,Lamp; Wall lamp 54-408; 54-408,1950.0,Paper,Yki Nummi,22,4346,Finnish,male,1925,1984,,,3
980,Finna,kerava_mui.mui-106929,Lamp; Wall lamp 54-414,1950.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
981,Finna,kerava_mui.mui-107324,Lamp; Ceiling lamp 71-135; 71-135,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
982,Finna,kerava_mui.mui-108692,Lamp; Ceiling lamp 64-458; 64-458; Little cuckoo,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
983,Finna,kerava_mui.mui-108693,Lamp; Ceiling lamp 64-405; 64-405,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
984,Finna,kerava_mui.mui-108695,Lamp; Ceiling lamp 64-458; 64-458; Crane,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
985,Finna,kerava_mui.mui-81774,Hanging lamp; 61-365,1950.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
986,Finna,loviisakm.9fc77a50-38b3-4ad5-843c-2e57fdc0c992,A plastic bucket,1957.0,Glass,Yki Nummi,22,4346,Finnish,male,1925,1984,,,1
987,Finna,museovirasto.C699ACAB5F22555EBD50D91B3C481BAB,Tray,1957.0,Wood,Yki Nummi,22,4346,Finnish,male,1925,1984,,,4
988,Finna,hkm.5F10859B-29FF-4245-8660-AA989C271EF3,Lamp; 964-445; Ceiling lamp; Flying saucer; Gull,1960.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
989,Finna,hkm.D87F2950-25A0-4BD0-A1E7-C1D029F68010,Lamp; Ceiling lamp; 964-445; Flying saucer; Gull,1960.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
990,Finna,kerava_mui.mui-106492,Lamp; Table lamp 940-008 dome; 940-008 dome,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
991,Finna,kerava_mui.mui-108634,Lamp; Ceiling lamp 974-405; 974-405,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
992,Finna,kerava_mui.mui-108662,Lamp; Ceiling lamp 71-035; 17-035,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
993,Finna,kerava_mui.mui-108666,"Lamp; Ceiling lamp 64-438, bubbles; 64-438; Bubbles",1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
994,Finna,kerava_mui.mui-108694,"Lamp; Ceiling lamp 61-170, mexico; 61-170; Mexico",1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
995,Finna,kerava_mui.mui-108703,Lamp; Ceiling lamp 64-401; 64-401,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
996,Finna,kerava_mui.mui-81603,"Hanging lamp; Spotlight, 13-009",1960.0,Metal,Yki Nummi,22,4346,Finnish,male,1925,1984,,,5
997,Finna,kerava_mui.mui-81606,"Hanging lamp; Spotlight, 13-010",1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
998,Finna,kerava_mui.mui-81629,"Table lamp; Modern art, 44-405 , 944-405 , 5539",1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
999,Finna,kerava_mui.mui-81760,Table lamp; 40-040,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1000,Finna,kerava_mui.mui-81875,"Hanging lamp; Seagull , 64-445 , 964-445 , flying saucer",1960.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
1001,Finna,hkm.AF39A7F5-F212-4A9E-A3F0-96EEF4609405,Lamp; Plafond; Ceiling lamp; 74 to 405,1964.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
1002,Finna,hkm.0E0790F9-2292-4EB4-A4AA-A80FEAA818B1,Lamp; Ceiling lamp; 964-445; Flying saucer; Gull,1970.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
1003,Finna,hkm.1D063BE0-31FD-4285-80DD-2D4BBA5DF971,Lamp; Table lamp; 944-405,1970.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1004,Finna,hkm.42F52D34-70B3-45F0-982C-0E4A3CA4F0BE,Lamp; Ceiling lamp; 961-339; Weirdo,1970.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1005,Finna,hkm.63BF15C3-D9F7-43AD-9CED-2FBCF6911C48,Bowl; Platter; Y34/8,1970.0,Glass,Yki Nummi,22,4346,Finnish,male,1925,1984,,,1
1006,Finna,hkm.F0C972DD-4815-49FC-94BE-C5C71391138C,Bowl; Platter; Y34/12,1970.0,Glass,Yki Nummi,22,4346,Finnish,male,1925,1984,,,1
1007,Finna,hkm.EBDB6503-8BC6-4B42-BDD9-50EBD8B1DBBE,Bowl; Platter; Y34/16,1960.0,Glass,Yki Nummi,22,4346,Finnish,male,1925,1984,,,1
1008,Finna,kerava_mui.mui-104573,Lamp; Ceiling light tern 64-459; Tern 64-459,1960.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
1009,Finna,kerava_mui.mui-104656,"Lamp; Ceiling lamp 61-399, outokumpu",1960.0,Ceramics,Yki Nummi,22,4346,Finnish,male,1925,1984,,,2
1010,Finna,kerava_mui.mui-104699,Lamp; Ceiling lamp 64-463; 64-463,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1011,Finna,kerava_mui.mui-104700,Lamp; Ceiling lamp 64-463; 64-463,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1012,Finna,kerava_mui.mui-105329,Lamp; Table lamp 40-038; 40-038,1960.0,Metal,Yki Nummi,22,4346,Finnish,male,1925,1984,,,5
1013,Finna,kerava_mui.mui-106661,Lamp; Ceiling lamp 64-452 (?); 64-452 (?),1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1014,Finna,loviisakm.5729ce4a-2146-4bd6-b176-0788186e3b5d,"Plastic ice cube bowl, y-38",1960.0,Glass,Yki Nummi,22,4346,Finnish,male,1925,1984,,,1
1015,Finna,loviisakm.94c0a5eb-e201-42e9-88a6-b79269dd4261,I served y-49,1960.0,Wood,Yki Nummi,22,4346,Finnish,male,1925,1984,,,4
1016,Finna,loviisakm.a4114466-c7c6-4daf-92a2-2b5ae47c3594,Plastic ice maker,1960.0,Paper,Yki Nummi,22,4346,Finnish,male,1925,1984,,,3
1017,Finna,loviisakm.b7a58e25-deb5-43f9-be65-c2a450dd5c45,Salad tongs y-5,1960.0,Wood,Yki Nummi,22,4346,Finnish,male,1925,1984,,,4
1018,Finna,loviisakm.cf681817-4d54-4309-af86-9baa3d1cdfa6,Acrylic lamp 64-429,1960.0,Other,Yki Nummi,22,4346,Finnish,male,1925,1984,,,6
1019,Finna,kymenlaaksonmuseot.KarhE905:1,Vase; 9697,1935.0,Ceramics,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,2
1020,Finna,kymenlaaksonmuseot.KarhE900:1,Cup; 6209 k 3163; Blomskålen,1937.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1021,Finna,kymenlaaksonmuseot.KarhE901:1,Vase; 6310 k 3163; Family,1937.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1022,Finna,kymenlaaksonmuseot.KarhE902:1,Platter; Fish dish; 6211 k 3164; Fish bowl,1937.0,Ceramics,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,2
1023,Finna,kymenlaaksonmuseot.KarhE902:2,Platter; Fish dish; Fish dish; 6211 k 3164,1937.0,Other,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,6
1024,Finna,kymenlaaksonmuseot.KarhE903:1,Cup; 6311 pp. 2125; Rye field,1937.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1025,Finna,kymenlaaksonmuseot.KarhE906:1,Cup,1937.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1026,Finna,heinolanmuseo.hkm-99861,Schnapps glass; Foam 2723,1945.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1027,Finna,hkm.1B0B1FA8-CE4B-43EE-9828-B9A9017CCEC1,Vase; String of pearls,1947.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1028,Finna,hkm.BCF9628A-922D-4F2B-884C-B374D26B27AE,Vase; Bridal veil,1947.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1029,Finna,tmk.160990483032400,Serpentine gn 18; Vase,1947.0,Other,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,6
1030,Finna,tmk.161004621432500,Vase,1947.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1031,Finna,tmk.161004621955100,Drinking glass,1947.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1032,Finna,hkm.0277A179-FCB7-47A9-B746-1A5E36376383,Jug; Glass jug,1950.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1033,Finna,hkm.081E04FB-870A-41D1-A232-6268ECC029FD,Vase; Streamer,1950.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1034,Finna,hkm.0E93458F-B0F7-4D14-AC64-325ACE0E630F,Vase,1950.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1035,Finna,tmk.169157562838100,Vase; Bubble,1947.0,Glass,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,1
1036,Finna,tmk.169157586995700,Creamery; Bubble,1947.0,Ceramics,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,2
1037,Finna,tmk.169157600294800,Sugarcane; Bubble,1947.0,Other,Gunnel Nyman,24,4352,Finnish,male,1909,1948,Q4970605,500279544.0,6
1038,Finna,ksm.158470115803000,Iittala tumbler i-114; Dish; Glass; Drinking glass,1956.0,Glass,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,1
1039,Finna,heinolanmuseo.hkm-92731,Vase; Finland,1959.0,Glass,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,1
1041,Finna,heinolanmuseo.hkm-91215,Pot; Saturn,1960.0,Other,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,6
1042,Finna,ksm.162928766016200,Rosenlew sarpaneva stew; Pot; Cast iron pot,1960.0,Ceramics,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,2
1043,Finna,ksm.163006569825900,Iittala i-linja serving bowl; Bowl; Vessel; Glass bowl; Serving bowl,1960.0,Ceramics,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,2
1044,Finna,ksm.165468064992200,Juhava oy candlestick; Candlestick; Napkin holder,1960.0,Glass,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,1
1045,Finna,tmk.161020880886000,Sarpaneva cauldron; Pot; Cast iron pot,1960.0,Ceramics,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,2
1046,Finna,tmk.161020881488900,Saturn cauldron; Pot; Cast iron pot,1960.0,Ceramics,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,2
1047,Finna,tmk.161020882020600,Saturn cauldron; Pot; Cast iron pot,1960.0,Ceramics,Timo Sarpaneva,29,5168,Finnish,male,1926,2006,Q2703990,500102782.0,2
